1.131E2,7.93E-1,?,6.218E2,1.758E-3,1.367E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.256E-2,-1.466E-1,-9.118E-2,-1.401E-1,-4.802E-2,8.034E-2,-6.496E-3,-1.142E-1,1.012E-2,0E0,7.61E-1,1.218E2,6.076E3,9.882E3,6.284E7,Something Stupid,Paco Nula,Instrumental,C,179056,128,185
1.269E2,8.906E-1,?,6.915E2,4.907E-4,4.816E-2,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.109E-1,3.672E-2,8.121E-2,-2.054E-2,1.743E-2,-5.791E-2,-7.786E-2,-9.812E-2,-1.032E-2,0E0,2.391E-1,1.289E2,5.802E3,1.458E4,5.928E7,Stay With Me Til Dawn,Smooth Groove Masters,Instrumental,C,216489,128,130
1.387E2,8.555E-1,?,5.772E2,1.052E-3,9.07E-2,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.638E-2,2.313E-1,2.978E-2,1.581E-2,1.862E-1,-9.47E-2,-1.49E-1,3.567E-2,-7.237E-2,0E0,4.954E-1,1.34E2,4.725E3,-2.503E4,4.528E7,Stay With Me Til Dawn,Smooth Groove Masters,Instrumental,C,216489,128,130
1.181E2,7.578E-1,?,6.977E2,1.104E-3,1.263E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.953E-3,-7.599E-3,1.234E-1,4.053E-2,7.178E-2,3.045E-2,3.016E-2,-4.577E-2,2.532E-2,0E0,5.618E-1,1.216E2,4.844E3,5.219E4,4.532E7,Stay With Me Til Dawn,Smooth Groove Masters,Instrumental,C,216489,128,130
1.312E2,8.164E-1,?,7.985E2,8.16E-4,8.385E-2,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.047E-2,2.866E-1,1.324E-1,1.287E-1,1.605E-1,1.126E-1,-2.506E-1,1.333E-1,1.526E-1,0E0,3.786E-1,1.291E2,4.441E3,-1.952E4,3.736E7,You Are So Beautiful,Romantic Saxophone Quintet,Instrumental,C,230752,128,200
1.184E2,8.086E-1,?,8.231E2,7.195E-4,1.003E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.973E-2,5.973E-2,-9.312E-3,4.045E-2,-1.332E-1,-2.224E-2,-6.07E-2,4.169E-2,-5.904E-2,0E0,3.933E-1,1.231E2,5.056E3,5.35E4,4.808E7,You Are So Beautiful,Romantic Saxophone Quintet,Instrumental,C,230752,128,200
1.347E2,8.164E-1,?,7.561E2,1.248E-3,1.188E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.435E-2,2.233E-1,1.617E-1,6.136E-3,-2.46E-1,5.889E-3,4.296E-2,-4.28E-2,-5.855E-2,0E0,5.019E-1,1.338E2,4.498E3,-2.689E4,4.25E7,You Are So Beautiful,Romantic Saxophone Quintet,Instrumental,C,230752,128,200
1.432E2,8.945E-1,?,5.435E2,1.441E-3,1.138E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.917E-2,-1.683E-2,1.229E-1,6.189E-2,-1.21E-1,-8.572E-2,6.297E-2,5.413E-2,-8.72E-2,0E0,6.944E-1,1.365E2,5.1E3,-2.201E4,4.746E7,Kiss Of Life,Smooth Jazz,Instrumental,C,211709,128,192
1.178E2,8.164E-1,?,9.053E2,1.106E-3,1.11E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.001E-1,-1.105E-2,-6.254E-2,1.847E-2,3.717E-2,8.62E-2,-7.982E-2,8.886E-2,7.046E-2,0E0,5.219E-1,1.223E2,5.218E3,2.157E4,4.921E7,Kiss Of Life,Smooth Jazz,Instrumental,C,211709,128,192
1.159E2,8.359E-1,?,8.732E2,1.336E-3,1.205E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.735E-2,-6.092E-2,-2.171E-2,9.706E-2,-6.731E-2,-1.413E-1,-7.756E-2,6.825E-2,3.471E-3,0E0,6.784E-1,1.231E2,5.873E3,4.222E4,5.999E7,Kiss Of Life,Smooth Jazz,Instrumental,C,211709,128,192
1.24E2,8.594E-1,?,7.52E2,1.439E-3,1.406E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.671E-2,-1.516E-1,-1.776E-3,1.385E-2,8.72E-3,-6.584E-4,-1.47E-1,1.677E-1,-1.248E-1,0E0,6.759E-1,1.229E2,5.501E3,3.997E4,5.234E7,Raindrops Keep Falling On,Paco Nula,Instrumental,C,160979,128,126
1.195E2,7.93E-1,?,6.685E2,1.317E-3,1.225E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,8.146E-3,-1.396E-1,-7.713E-2,2.312E-1,-3.133E-3,6.435E-2,-1.485E-1,7.99E-2,-5.658E-3,0E0,5.898E-1,1.227E2,5.389E3,-6.903E3,4.876E7,Raindrops Keep Falling On,Paco Nula,Instrumental,C,160979,128,126
1.232E2,9.023E-1,?,6.684E2,1.55E-3,1.332E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.506E-2,-1.226E-1,-7.185E-2,-1.251E-1,2.406E-2,5.177E-2,3.859E-2,3.449E-2,9.575E-3,0E0,7.679E-1,1.255E2,6.329E3,2.021E4,6.88E7,Raindrops Keep Falling On,Paco Nula,Instrumental,C,160979,128,126
1.297E2,8.047E-1,?,9.139E2,1.092E-3,1.066E-1,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.444E-1,8.774E-2,1.745E-1,1.704E-1,-1.189E-1,7.972E-2,9.172E-2,6.387E-2,8.741E-2,0E0,4.993E-1,1.29E2,4.8E3,9.448E3,4.317E7,Take my breath away,Inishkea,Instrumental,C,255281,128,188
1.371E2,9.18E-1,?,6.322E2,1.224E-3,1.364E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.868E-3,-5.747E-2,1.719E-1,-1.244E-1,-8.529E-2,-3.6E-2,-3.978E-2,3.305E-2,9.722E-2,0E0,6.253E-1,1.326E2,5.372E3,-1.036E4,5.397E7,Take my breath away,Inishkea,Instrumental,C,255281,128,188
1.509E2,7.578E-1,?,8.64E2,1.935E-3,1.426E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.48E-2,2.71E-1,1.425E-2,3.427E-1,1.118E-1,2.766E-2,-1.372E-1,-8.037E-5,-1.439E-2,0E0,6.939E-1,1.398E2,4.111E3,-1.004E5,3.696E7,Take my breath away,Inishkea,Instrumental,C,255281,128,188
1.245E2,8.594E-1,?,7.402E2,1.856E-3,1.537E-1,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.467E-1,-5.838E-2,-1.626E-1,-9.501E-2,1.376E-1,-3.826E-2,7.711E-2,1.948E-1,-2.807E-1,0E0,6.898E-1,1.214E2,5.843E3,3.026E3,5.684E7,Everytime We say Goobye,Inishkea,Instrumental,C,260845,128,183
1.237E2,8.164E-1,?,9.358E2,1.695E-3,1.415E-1,?,1.24E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.816E-1,-4.846E-2,-1.366E-3,9.251E-4,1.019E-1,-4.7E-3,2.493E-2,1.302E-1,-9.33E-2,0E0,7.595E-1,1.217E2,5.396E3,2.239E4,5.213E7,Everytime We say Goobye,Inishkea,Instrumental,C,260845,128,183
1.662E2,8.828E-1,?,6.23E2,1.738E-3,1.294E-1,?,1.32E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.876E-1,1.222E-1,1.446E-1,5.813E-2,-2.205E-1,4.469E-2,1.772E-1,2.562E-1,-2.741E-1,0E0,6.577E-1,1.487E2,5.079E3,-1.542E5,4.927E7,Everytime We say Goobye,Inishkea,Instrumental,C,260845,128,183
1.162E2,9.258E-1,?,6.748E2,1.3E-3,1.129E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.145E-2,-1.629E-1,1.108E-1,-2.188E-2,-3.508E-2,-7.396E-2,-1.314E-1,-3.93E-2,1.195E-1,0E0,6.097E-1,1.224E2,6.387E3,7.156E4,6.958E7,Woman in love,Fausto Papetti,Instrumental,C,188591,128,191
1.348E2,8.594E-1,?,6.379E2,1.302E-3,1.11E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.587E-2,-8.67E-2,-1.305E-2,-1.09E-1,-9.067E-3,9.014E-2,-4.268E-3,-4.562E-2,3.788E-2,0E0,6.417E-1,1.304E2,5.455E3,-2.413E4,5.485E7,Woman in love,Fausto Papetti,Instrumental,C,188591,128,191
1.261E2,7.969E-1,?,6.538E2,1.404E-3,1.192E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.629E-1,8.941E-2,-5.452E-2,-1.436E-2,8.902E-2,1.397E-1,1.013E-1,1.714E-2,1.259E-1,0E0,6.231E-1,1.27E2,4.959E3,2.225E4,4.795E7,Woman in love,Fausto Papetti,Instrumental,C,188591,128,191
8.551E1,6.523E-1,?,6.619E2,1.588E-3,1.19E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.575E-1,-8.652E-2,-1.531E-1,-2.673E-2,1.293E-1,-1.471E-1,7.547E-2,1.492E-1,1.973E-2,0E0,6.369E-1,1.065E2,5.676E3,1.257E5,6.061E7,Let's Stay Together,Romantic Saxophone Quintet,Instrumental,C,284721,128,174
1.336E2,8.828E-1,?,6.785E2,1.37E-3,1.41E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.42E-2,-3.949E-2,-6.831E-2,-1.501E-1,-1.943E-2,-2.327E-2,-1.881E-2,-8.878E-3,-1.477E-1,0E0,7.833E-1,1.311E2,5.208E3,-1.402E4,5.16E7,Let's Stay Together,Romantic Saxophone Quintet,Instrumental,C,284721,128,174
1.23E2,7.734E-1,?,6.886E2,1.556E-3,1.442E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.123E-2,5.555E-2,-3.231E-2,-5.752E-2,-2.623E-2,-1.182E-2,-5.469E-2,1.432E-2,-1.095E-1,0E0,7.884E-1,1.253E2,5.078E3,-1.951E4,4.981E7,Let's Stay Together,Romantic Saxophone Quintet,Instrumental,C,284721,128,174
7.314E1,6.211E-1,?,7.339E2,1.225E-3,1.028E-1,?,7.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.962E-1,4.16E-2,-2.204E-1,2.798E-2,-1.177E-1,-1.412E-1,-3.091E-2,-1.096E-1,-4.041E-2,0E0,4.198E-1,1.047E2,5.568E3,1.108E5,5.952E7,Time Of My Life,Royal Philarmonic Orchestra,Instrumental,C,316538,128,63
1.496E2,9.57E-1,?,6.141E2,1.758E-3,1.391E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.518E-3,-1.853E-1,9.222E-2,-4.571E-2,1.375E-1,-8.945E-2,6.902E-2,3.798E-2,-2.038E-2,0E0,7.825E-1,1.359E2,6.17E3,-5.04E4,6.78E7,Time Of My Life,Royal Philarmonic Orchestra,Instrumental,C,316538,128,63
1.243E2,8.945E-1,?,6.552E2,1.602E-3,1.264E-1,?,8.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.248E-1,-1.458E-1,2.135E-2,1.15E-1,3.416E-2,-1.63E-1,7.92E-3,3.989E-2,-5.353E-2,0E0,6.821E-1,1.29E2,6.126E3,-1.662E4,6.036E7,Time Of My Life,Royal Philarmonic Orchestra,Instrumental,C,316538,128,63
1.465E2,9.258E-1,?,8.773E2,4.378E-4,5.723E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.088E-1,4.488E-2,2.591E-2,-9.051E-3,2.438E-3,4.941E-2,6.848E-2,-3.542E-2,-2.235E-2,0E0,2.186E-1,1.369E2,5.962E3,-4.443E4,5.918E7,Thank You For The Music,Gheorghe Zamfir,Instrumental,C,227591,128,196
1.344E2,8.594E-1,?,9.225E2,7.652E-4,7.823E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.019E-2,-2.361E-2,-2.028E-2,4.51E-2,-7.954E-2,-1.503E-2,-9.117E-2,1.314E-2,2.006E-2,0E0,3.637E-1,1.319E2,5.348E3,-1.446E4,5.215E7,Thank You For The Music,Gheorghe Zamfir,Instrumental,C,227591,128,196
1.34E2,8.672E-1,?,5.401E2,1.123E-3,9.694E-2,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.155E-2,-1.154E-2,-2.42E-2,7.846E-2,1.881E-2,3.017E-2,3.472E-2,6.572E-2,1.52E-1,0E0,6.017E-1,1.306E2,5.511E3,-1.936E4,5.289E7,Thank You For The Music,Gheorghe Zamfir,Instrumental,C,227591,128,196
1.303E2,8.594E-1,?,8.036E2,7.084E-4,7.307E-2,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.165E-2,3.785E-2,1.496E-2,8.565E-3,3.955E-3,-1.068E-2,1.029E-1,-2.841E-2,-7.298E-3,0E0,3.446E-1,1.292E2,5.394E3,-3.933E3,5.552E7,Danger,Smooth Jazz Tribute Erykah Badu,Instrumental,C,237805,128,84
1.201E2,8.086E-1,?,7.717E2,1.064E-3,9.708E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.997E-4,-5.202E-2,-9.173E-2,1.043E-2,-2.18E-2,-9.147E-3,3.206E-2,-1.566E-2,-7.392E-3,0E0,5.655E-1,1.253E2,5.383E3,4.999E3,5.1E7,Danger,Smooth Jazz Tribute Erykah Badu,Instrumental,C,237805,128,84
1.428E2,9.219E-1,?,6.053E2,9.438E-4,8.749E-2,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.115E-2,-4.34E-2,1.198E-1,3.269E-2,6.373E-2,-6.487E-2,2.732E-2,-1.347E-1,-2.859E-2,0E0,4.302E-1,1.348E2,5.504E3,-1.713E4,5.363E7,Danger,Smooth Jazz Tribute Erykah Badu,Instrumental,C,237805,128,84
1.252E2,7.969E-1,?,5.767E2,1.399E-3,1.409E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.819E-2,1.834E-1,-1.764E-2,1.016E-1,-1.18E-1,-3.09E-2,-9.355E-2,1.421E-1,-9.634E-2,0E0,7.611E-1,1.248E2,4.618E3,1.415E4,4.145E7,I Want To Know What Love Is,Free The Spirit,Instrumental,C,259539,128,81
1.29E2,8.672E-1,?,9.021E2,1.479E-3,1.176E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.205E-2,2.171E-1,1.78E-1,1.204E-1,8.938E-2,-4.202E-2,4.745E-2,-6.872E-2,2.795E-2,0E0,5.888E-1,1.31E2,4.819E3,5.602E4,4.55E7,I Want To Know What Love Is,Free The Spirit,Instrumental,C,259539,128,81
1.158E2,8.242E-1,?,6.286E2,1.455E-3,1.298E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.005E-2,1.599E-1,1.759E-1,9.119E-2,6.25E-2,1.038E-2,-6.027E-2,9.322E-3,1.017E-2,0E0,7.169E-1,1.22E2,4.986E3,8.061E4,4.717E7,I Want To Know What Love Is,Free The Spirit,Instrumental,C,259539,128,81
1.22E2,7.969E-1,?,6.463E2,1.187E-3,1.262E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.627E-2,5.746E-2,-3.097E-2,5.294E-3,-5.415E-2,2.817E-3,4.993E-2,5.515E-2,4.444E-2,0E0,6.3E-1,1.24E2,5.113E3,6.234E3,4.8E7,Right Here Waiting,Romantic Saxophone Quintet,Instrumental,C,261577,128,194
1.386E2,9.258E-1,?,7.237E2,1.591E-3,1.402E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.323E-1,1.346E-1,1.576E-1,1.322E-1,9.729E-2,-5.211E-2,-3.312E-2,3.005E-2,3.567E-2,0E0,7.08E-1,1.326E2,4.996E3,3.969E4,4.864E7,Right Here Waiting,Romantic Saxophone Quintet,Instrumental,C,261577,128,194
1.603E2,8.75E-1,?,6.446E2,1.418E-3,1.291E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.655E-2,-1.091E-1,-5.49E-2,8.461E-2,-4.698E-3,2.417E-1,-8.991E-2,-5.013E-2,-4.786E-2,0E0,6.449E-1,1.441E2,5.402E3,-1.47E5,5.417E7,Right Here Waiting,Romantic Saxophone Quintet,Instrumental,C,261577,128,194
1.248E2,9.141E-1,?,1.098E3,9.138E-4,1.174E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.868E-1,-4.584E-2,1.084E-1,-9.648E-2,2.947E-1,4.903E-2,1.492E-2,1.569E-1,1.878E-2,0E0,4.193E-1,1.239E2,5.33E3,9.656E4,5.511E7,I Do It For You,The Tesca Soundmachine,Instrumental,C,248489,128,66
1.396E2,8.984E-1,?,6.583E2,1.876E-3,1.393E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.825E-2,6.665E-2,1.533E-1,8.318E-2,5.487E-2,6.717E-2,-7.584E-2,4.621E-3,-1.029E-1,0E0,8.174E-1,1.349E2,5.041E3,-2.195E3,4.619E7,I Do It For You,The Tesca Soundmachine,Instrumental,C,248489,128,66
1.747E2,9.688E-1,?,6.323E2,1.806E-3,1.44E-1,?,1.23E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.378E-1,3.111E-2,1.825E-1,6.619E-2,1.522E-1,-9.603E-2,2.217E-2,-2.999E-2,7.198E-2,0E0,7.58E-1,1.518E2,5.393E3,-1.315E5,5.625E7,I Do It For You,The Tesca Soundmachine,Instrumental,C,248489,128,66
1.097E2,7.5E-1,?,6.014E2,1.172E-3,1.222E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.001E-1,-5.619E-3,-1.633E-2,6.018E-2,-2.921E-2,-5.894E-2,-1.953E-2,-1.619E-2,-3.141E-2,0E0,7.376E-1,1.179E2,5.092E3,3.702E4,4.817E7,The Best,The Gary Tesca Orchestra,Instrumental,C,239817,128,106
1.306E2,8.711E-1,?,7.301E2,1.645E-3,1.445E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.1E-2,9.929E-2,3.381E-2,-8.054E-2,-6.251E-3,7.934E-2,-9.984E-2,4.27E-2,4.652E-2,0E0,8.01E-1,1.298E2,5.638E3,-1.944E3,5.699E7,The Best,The Gary Tesca Orchestra,Instrumental,C,239817,128,106
1.18E2,7.812E-1,?,5.394E2,1.237E-3,1.28E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.149E-2,5.233E-2,-1.107E-1,-4.069E-2,-4.277E-2,-5.422E-2,9.588E-2,-3.469E-3,-1.815E-1,0E0,6.834E-1,1.2E2,5.293E3,5.272E4,5.337E7,The Best,The Gary Tesca Orchestra,Instrumental,C,239817,128,106
9.374E1,6.836E-1,?,7.144E2,1.815E-3,1.455E-1,?,7.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.032E-1,3.133E-2,3.648E-2,8.888E-2,4.53E-2,-1.457E-1,-1.374E-1,3.046E-2,5.093E-2,0E0,7.294E-1,1.106E2,5.393E3,1.467E5,5.559E7,Love Of My Life (An Ode To Hip Hop),Smooth Jazz Tribute Erykah Badu,Instrumental,C,197498,128,74
1.239E2,8.789E-1,?,8.369E2,1.387E-3,1.238E-1,?,8.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.605E-1,-2.597E-2,1.231E-1,5.885E-2,-2.219E-3,-8.458E-3,-8.828E-2,5.814E-2,1.227E-2,0E0,6.584E-1,1.263E2,5.198E3,6.07E4,4.9E7,Love Of My Life (An Ode To Hip Hop),Smooth Jazz Tribute Erykah Badu,Instrumental,C,197498,128,74
1.13E2,8.164E-1,?,6.382E2,1.789E-3,1.582E-1,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.651E-1,8.991E-2,6.885E-2,7.216E-2,4.738E-2,-8.44E-2,-6.293E-2,-7.136E-2,-3.258E-2,0E0,8.472E-1,1.216E2,5.544E3,6.963E4,5.48E7,Love Of My Life (An Ode To Hip Hop),Smooth Jazz Tribute Erykah Badu,Instrumental,C,197498,128,74
