1.715E2,9.414E-1,?,5.636E2,1.521E-3,1.102E-1,?,1.27E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.202E-1,-1.275E-1,1.637E-1,-4.44E-2,1.05E-1,1.568E-1,-7.088E-2,6.07E-2,6.344E-2,0E0,5.755E-1,1.494E2,5.598E3,-1.142E5,5.781E7,Chiquitita,The Royal Philharmonic Orchestra,Instrumental,D,171768,128,86
1.204E2,7.07E-1,?,5.762E2,1.393E-3,1.107E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.55E-2,2.105E-1,2.479E-2,-5.601E-2,2.481E-2,-1.034E-1,7.328E-2,4.006E-2,-6.438E-2,0E0,6.253E-1,1.23E2,4.629E3,4.546E3,4.409E7,Philippe Audin - Ocarina Blue,Diego Modena & Jean,Instrumental,D,249639,128,68
1.186E2,8.086E-1,?,7.018E2,1.518E-3,1.292E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.469E-2,-7.264E-2,-1.057E-1,-2.436E-1,-4.644E-2,6.419E-2,1.04E-1,-3.624E-2,1.05E-1,0E0,6.265E-1,1.249E2,5.578E3,-3.443E4,5.926E7,Philippe Audin - Ocarina Blue,Diego Modena & Jean,Instrumental,D,249639,128,68
1.4E2,8.516E-1,?,5.698E2,1.776E-3,1.249E-1,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.798E-1,1.981E-1,1.05E-1,-1.778E-1,-8.522E-2,4.384E-2,-6.973E-3,1.139E-1,-7.311E-2,0E0,7.967E-1,1.363E2,4.841E3,-5.986E4,4.858E7,Philippe Audin - Ocarina Blue,Diego Modena & Jean,Instrumental,D,249639,128,68
1.256E2,8.203E-1,?,5.975E2,1.084E-3,9.996E-2,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.237E-2,-1.395E-1,8.356E-2,-7.274E-3,-6.008E-2,-5.712E-2,1.483E-1,1.631E-1,4.611E-2,0E0,5.62E-1,1.273E2,5.497E3,5.311E3,5.249E7,Perfect Moment,Chris Cozens,Instrumental,D,248855,128,72
9.833E1,7.383E-1,?,6.221E2,9.476E-4,8.576E-2,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.297E-1,-1.113E-1,1.427E-1,2.232E-1,1.531E-1,-7.232E-2,5.074E-2,-9.425E-2,-1.117E-1,0E0,4.165E-1,1.118E2,5.303E3,9.763E4,4.961E7,Perfect Moment,Chris Cozens,Instrumental,D,248855,128,72
1.59E2,7.93E-1,?,8.729E2,1.019E-3,9.182E-2,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.056E-1,1.857E-1,-8.991E-2,3.154E-1,-2.15E-1,1.018E-1,-6.346E-2,1.03E-1,1.016E-1,0E0,3.742E-1,1.415E2,4.21E3,-1.033E5,3.735E7,Perfect Moment,Chris Cozens,Instrumental,D,248855,128,72
9.235E1,7.734E-1,?,5.84E2,1.195E-3,1.016E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.394E-1,-4.071E-2,7.219E-2,-2.065E-1,-8.274E-2,1.313E-2,1.597E-2,4.385E-2,1.422E-2,0E0,5.08E-1,1.109E2,5.858E3,1.217E5,6.452E7,Duende De Amor(Day),Ottmar Liebert,Instrumental,D,167484,128,118
9.568E1,7.891E-1,?,7.166E2,1.498E-3,1.234E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.027E-1,-1.624E-1,-3.1E-2,-4.619E-2,9.181E-2,-5.223E-2,4.65E-2,1.272E-2,2.474E-2,0E0,6.735E-1,1.118E2,6.057E3,9.774E4,6.194E7,Duende De Amor(Day),Ottmar Liebert,Instrumental,D,167484,128,118
1.081E2,7.891E-1,?,8.502E2,1.308E-3,1.174E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.443E-1,-4.331E-2,1.883E-2,4.417E-2,-9.365E-2,2.25E-2,2.059E-2,-2.97E-2,-6.97E-2,0E0,6.099E-1,1.177E2,5.191E3,5.66E4,4.952E7,Duende De Amor(Day),Ottmar Liebert,Instrumental,D,167484,128,118
1.6E2,9.688E-1,?,7.428E2,1.234E-3,1.027E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.724E-2,-1.526E-1,1.114E-1,-4.39E-2,1.026E-2,-7.304E-2,9.827E-2,-3.167E-3,2.82E-2,0E0,5.155E-1,1.396E2,6.092E3,-8.468E4,6.416E7,La esperanza,Nicolas de Angelis,Instrumental,D,207817,128,62
1.178E2,9.102E-1,?,7.694E2,9.3E-4,8.342E-2,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.177E-2,-1.96E-1,-3.905E-2,-5.291E-2,1.372E-1,7.664E-6,1.673E-1,7.502E-2,2.854E-2,0E0,4.127E-1,1.221E2,6.01E3,4.004E4,6.239E7,La esperanza,Nicolas de Angelis,Instrumental,D,207817,128,62
1.335E2,9.18E-1,?,6.027E2,1.311E-3,1.114E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.254E-1,5.177E-3,8.962E-2,-8.777E-2,3.228E-2,1.04E-1,-2.012E-2,2.978E-2,-5.172E-2,0E0,6.365E-1,1.314E2,5.57E3,2.426E4,5.509E7,La esperanza,Nicolas de Angelis,Instrumental,D,207817,128,62
1.169E2,9.102E-1,?,7.234E2,1.27E-3,1.234E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.443E-2,-2.281E-1,-1.467E-2,-1.127E-1,2.342E-1,-2.908E-2,8.333E-2,-7.474E-2,-1.483E-1,0E0,6.128E-1,1.232E2,5.994E3,5.247E4,6.449E7,El Condor Pasa,Paco Nula,Instrumental,D,185456,128,64
1.546E2,8.438E-1,?,7.713E2,1.629E-3,1.286E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.758E-2,-8.124E-2,-2.631E-1,4.677E-2,1.28E-1,8.619E-2,-9.164E-2,1.187E-1,1.059E-1,0E0,7.043E-1,1.425E2,4.747E3,-1.26E5,4.937E7,El Condor Pasa,Paco Nula,Instrumental,D,185456,128,64
1.148E2,8.477E-1,?,5.834E2,1.314E-3,1.216E-1,?,1.19E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.049E-2,-3.656E-2,3.732E-3,-8.59E-2,-4.993E-3,4.809E-3,-6.663E-3,-9.719E-2,-3.972E-2,0E0,6.626E-1,1.218E2,5.613E3,4.478E4,5.653E7,El Condor Pasa,Paco Nula,Instrumental,D,185456,128,64
